WINNER RJD,Tasleem Uddin,"", 407978 ,""
RUNER-UP BJP,Pradeep Kumar S,ingh, 261474 ,""
MARGIN  146504 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Kishanganj,"","",No. :10,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 11 , 0 , 0 , 11 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 0 , 0 , 0 , 0 
4. CONTESTED, 10 , 0 , 0 , 10 
5. FORFEITED DEPOSIT, 8 , 0 , 0, 8 
II. ELECTORS,"","","",""
1. GENERAL, 762833 , 676081 , 13 ,1438927 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 41 , 22 ,"", 63 
4. TOTAL, 762874 , 676103 , 13 ,1438990 
III. VOTERS,"","","",""
1. GENERAL, 471096 , 457126 , 0, 928222 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 277 
5. TOTAL,"","","", 928499 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  64.52 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 928222 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 17205 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 911017 
4. POSTAL VOTES COUNTED,"","","", 277 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 10 
6. VALID POSTAL VOTES,"","","", 267 
7. TOTAL VALID VOTES POLLED,"","","", 911284 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 17206 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1365 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,054 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER INC,Mohammad Asra,rul Haque, 493461 ,""
RUNER-UP BJP,Dr Dilip  Kumar J,aiswal, 298849 ,""
MARGIN  194612 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Katihar,"","",No. :11,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 21 , 1 , 0 , 22 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 0 , 0 , 0 , 0 
4. CONTESTED, 20 , 1 , 0 , 21 
5. FORFEITED DEPOSIT, 18 , 1 , 0, 19 
II. ELECTORS,"","","",""
1. GENERAL, 768278 , 677171 , 42 ,1445491 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 766 , 221 ,"", 987 
4. TOTAL, 769044 , 677392 , 42 ,1446478 
III. VOTERS,"","","",""
1. GENERAL, 495600 , 481934 , 0, 977534 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 299 
5. TOTAL,"","","", 977833 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  67.60 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 977534 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 3285 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 974249 
4. POSTAL VOTES COUNTED,"","","", 299 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 5 
6. VALID POSTAL VOTES,"","","", 294 
7. TOTAL VALID VOTES POLLED,"","","", 974543 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 3287 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1358 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,065 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER NCP,Tariq Anwar,"", 431292 ,""
RUNER-UP BJP,Nikhil Kumar Cho,udhary, 316552 ,""
MARGIN  114740 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Purnia,"","",No. :12,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 20 , 0 , 0 , 20 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 17 , 0 , 0 , 17 
5. FORFEITED DEPOSIT, 15 , 0 , 0, 15 
II. ELECTORS,"","","",""
1. GENERAL, 826532 , 755662 , 34 ,1582228 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 302 , 96 ,"", 398 
4. TOTAL, 826834 , 755758 , 34 ,1582626 
III. VOTERS,"","","",""
1. GENERAL, 511262 , 506106 , 0 ,1017368 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 382 
5. TOTAL,"","","",1017750 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  64.31 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1017368 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 11980 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1005388 
4. POSTAL VOTES COUNTED,"","","", 382 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 20 
6. VALID POSTAL VOTES,"","","", 362 
7. TOTAL VALID VOTES POLLED,"","","",1005750 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 11982 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1457 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,086 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER JD(U),Santosh Kumar,"", 418826 ,""
RUNER-UP BJP,Uday Singh Alias, Pappu Singh, 302157 ,""
MARGIN  116669 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Madhepura,"","",No. :13,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 15 , 1 , 0 , 16 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 2 , 0 , 0 , 2 
4. CONTESTED, 11 , 1 , 0 , 12 
5. FORFEITED DEPOSIT, 8 , 1 , 0, 9 
II. ELECTORS,"","","",""
1. GENERAL, 898071 , 826302 , 34 ,1724407 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1081 , 205 ,"", 1286 
4. TOTAL, 899152 , 826507 , 34 ,1725693 
III. VOTERS,"","","",""
1. GENERAL, 508782 , 525869 , 0 ,1034651 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 148 
5. TOTAL,"","","",1034799 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  59.96 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1034651 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 21924 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1012727 
4. POSTAL VOTES COUNTED,"","","", 148 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 0 
6. VALID POSTAL VOTES,"","","", 148 
7. TOTAL VALID VOTES POLLED,"","","",1012875 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 21924 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1604 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,076 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
30-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER RJD,Rajesh Ranjan @, Pappu Yadav, 368937 ,""
RUNER-UP JD(U),Sharad Yadav,"", 312728 ,""
MARGIN  56209 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Darbhanga,"","",No. :14,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 17 , 0 , 0 , 17 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 15 , 0 , 0 , 15 
5. FORFEITED DEPOSIT, 13 , 0 , 0, 13 
II. ELECTORS,"","","",""
1. GENERAL, 796896 , 697986 , 14 ,1494896 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 358 , 191 ,"", 549 
4. TOTAL, 797254 , 698177 , 14 ,1495445 
III. VOTERS,"","","",""
1. GENERAL, 407516 , 421741 , 0, 829257 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 32 
5. TOTAL,"","","", 829289 
6. Votes Rejected Due to Other Reason,"","","", 932 
III(A). POLLING PERCENTAGE  55.45 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 828325 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 21103 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 807222 
4. POSTAL VOTES COUNTED,"","","", 32 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 15 
6. VALID POSTAL VOTES,"","","", 17 
7. TOTAL VALID VOTES POLLED,"","","", 807239 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 21103 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1405 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,064 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
30-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Kirti Azad,"", 314949 ,""
RUNER-UP RJD,Md. Ali Ashraf Fa,tmi, 279906 ,""
MARGIN  35043 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Muzaffarpur,"","",No. :15,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 29 , 1 , 0 , 30 
2. NOMINATION REJECTED, 0 , 0 , 0 , 0 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 28 , 1 , 0 , 29 
5. FORFEITED DEPOSIT, 26 , 1 , 0, 27 
II. ELECTORS,"","","",""
1. GENERAL, 828964 , 719429 , 30 ,1548423 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1979 , 961 ,"", 2940 
4. TOTAL, 830943 , 720390 , 30 ,1551363 
III. VOTERS,"","","",""
1. GENERAL, 490949 , 457916 , 0, 948865 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 62 
5. TOTAL,"","","", 948927 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  61.17 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 948865 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 9690 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 939175 
4. POSTAL VOTES COUNTED,"","","", 62 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 40 
6. VALID POSTAL VOTES,"","","", 22 
7. TOTAL VALID VOTES POLLED,"","","", 939197 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 9690 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1476 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,051 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Ajay Nishad,"", 469295 ,""
RUNER-UP INC,Akhilesh Pd Sing,h, 246873 ,""
MARGIN  222422 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Vaishali,"","",No. :16,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 20 , 3 , 0 , 23 
2. NOMINATION REJECTED, 0 , 1 , 0 , 1 
3. WITHDRAWN, 0 , 0 , 0 , 0 
4. CONTESTED, 20 , 2 , 0 , 22 
5. FORFEITED DEPOSIT, 18 , 2 , 0, 20 
II. ELECTORS,"","","",""
1. GENERAL, 840193 , 723675 , 48 ,1563916 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1580 , 825 ,"", 2405 
4. TOTAL, 841773 , 724500 , 48 ,1566321 
III. VOTERS,"","","",""
1. GENERAL, 480759 , 445167 , 0, 925926 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 25 
5. TOTAL,"","","", 925951 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  59.12 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 925926 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 6060 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 919866 
4. POSTAL VOTES COUNTED,"","","", 25 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 14 
6. VALID POSTAL VOTES,"","","", 11 
7. TOTAL VALID VOTES POLLED,"","","", 919877 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6060 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1502 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,043 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
12-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER LJP,Rama Kishore Sin,gh, 305450 ,""
RUNER-UP RJD,Raghuvansh Pras,ad Singh, 206183 ,""
MARGIN  99267 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Gopalganj (SC),"","",No. :17,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 14 , 2 , 0 , 16 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 0 , 0 , 0 , 0 
4. CONTESTED, 12 , 2 , 0 , 14 
5. FORFEITED DEPOSIT, 11 , 1 , 0, 12 
II. ELECTORS,"","","",""
1. GENERAL, 870809 , 782787 , 36 ,1653632 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 781 , 425 ,"", 1206 
4. TOTAL, 871590 , 783212 , 36 ,1654838 
III. VOTERS,"","","",""
1. GENERAL, 444922 , 458639 , 0, 903561 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 29 
5. TOTAL,"","","", 903590 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  54.60 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 903561 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 17841 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 885720 
4. POSTAL VOTES COUNTED,"","","", 29 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 7 
6. VALID POSTAL VOTES,"","","", 22 
7. TOTAL VALID VOTES POLLED,"","","", 885742 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 17841 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1622 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,020 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
12-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Janak Ram,"", 478773 ,""
RUNER-UP INC,Dr. Jyoti Bharti,"", 191837 ,""
MARGIN  286936 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Siwan,"","",No. :18,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 13 , 2 , 0 , 15 
2. NOMINATION REJECTED, 1 , 1 , 0 , 2 
3. WITHDRAWN, 0 , 0 , 0 , 0 
4. CONTESTED, 12 , 1 , 0 , 13 
5. FORFEITED DEPOSIT, 11 , 0 , 0, 11 
II. ELECTORS,"","","",""
1. GENERAL, 840610 , 721415 , 25 ,1562050 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1125 , 685 ,"", 1810 
4. TOTAL, 841735 , 722100 , 25 ,1563860 
III. VOTERS,"","","",""
1. GENERAL, 443827 , 440178 , 0, 884005 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 39 
5. TOTAL,"","","", 884044 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  56.53 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 884005 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 21409 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 862596 
4. POSTAL VOTES COUNTED,"","","", 39 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 23 
6. VALID POSTAL VOTES,"","","", 16 
7. TOTAL VALID VOTES POLLED,"","","", 862612 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 21409 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1461 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,070 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
12-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Om Prakash Yada,v, 372670 ,""
RUNER-UP RJD,Hena Shahab,"", 258823 ,""
MARGIN  113847 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Maharajganj,"","",No. :19,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 10 , 1 , 0 , 11 
2. NOMINATION REJECTED, 0 , 0 , 0 , 0 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 9 , 1 , 0 , 10 
5. FORFEITED DEPOSIT, 6 , 1 , 0, 7 
II. ELECTORS,"","","",""
1. GENERAL, 872395 , 765836 , 28 ,1638259 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 2427 , 1382 ,"", 3809 
4. TOTAL, 874822 , 767218 , 28 ,1642068 
III. VOTERS,"","","",""
1. GENERAL, 420232 , 426095 , 0, 846327 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 506 
5. TOTAL,"","","", 846833 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  51.57 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 846327 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 23404 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 822923 
4. POSTAL VOTES COUNTED,"","","", 506 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 179 
6. VALID POSTAL VOTES,"","","", 327 
7. TOTAL VALID VOTES POLLED,"","","", 823250 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 23404 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1546 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,062 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,"Janardan Singh ""","sigriwal""", 320753 ,""
RUNER-UP RJD,Prabhu Nath Sing,h, 282338 ,""
MARGIN  38415 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Saran,"","",No. :20,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 16 , 1 , 0 , 17 
2. NOMINATION REJECTED, 5 , 0 , 0 , 5 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 10 , 1 , 0 , 11 
5. FORFEITED DEPOSIT, 9 , 0 , 0, 9 
II. ELECTORS,"","","",""
1. GENERAL, 830430 , 705079 , 33 ,1535542 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 2011 , 1187 ,"", 3198 
4. TOTAL, 832441 , 706266 , 33 ,1538740 
III. VOTERS,"","","",""
1. GENERAL, 450511 , 411954 , 0, 862465 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 1127 
5. TOTAL,"","","", 863592 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  56.12 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 862465 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 19161 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 843304 
4. POSTAL VOTES COUNTED,"","","", 1127 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 340 
6. VALID POSTAL VOTES,"","","", 787 
7. TOTAL VALID VOTES POLLED,"","","", 844091 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 19163 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1438 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,070 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Rajiv Pratap Rud,y, 355120 ,""
RUNER-UP RJD,Rabri Devi,"", 314172 ,""
MARGIN  40948 ,"","","",""


State/UT :S04,"","",Code :S04,""
Constituency :Hajipur (SC),"","",No. :21,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 15 , 2 , 0 , 17 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 13 , 2 , 0 , 15 
5. FORFEITED DEPOSIT, 11 , 2 , 0, 13 
II. ELECTORS,"","","",""
1. GENERAL, 893705 , 753616 , 48 ,1647369 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1342 , 836 ,"", 2178 
4. TOTAL, 895047 , 754452 , 48 ,1649547 
III. VOTERS,"","","",""
1. GENERAL, 478157 , 425876 , 0, 904033 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 1671 
5. TOTAL,"","","", 905704 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  54.91 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 904033 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 15592 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 888441 
4. POSTAL VOTES COUNTED,"","","", 1671 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 453 
6. VALID POSTAL VOTES,"","","", 1218 
7. TOTAL VALID VOTES POLLED,"","","", 889659 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 15047 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1512 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,091 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER LJP,Ramvilas Paswan,"", 455652 ,""
